delay,fraction
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
9.309278350515466,0.0006724045185583649
56.99999999999994,0.0
28.30927835051545,0.0053994082840236705
37.999999999999964,0.0006522323830016137
18.999999999999982,0.0
47.30927835051543,0.0
18.999999999999982,0.0013246369015599785
56.99999999999994,0.0
37.999999999999964,0.005735610543302852
37.999999999999964,0.0
18.999999999999982,0.006724045185583649
56.99999999999994,0.0
18.999999999999982,0.0009884346422807965
56.99999999999994,0.0
37.999999999999964,0.0
37.999999999999964,0.0
18.999999999999982,0.0011901559978483058
56.99999999999994,0.0
18.999999999999982,0.003429263044647661
47.30927835051543,0.0
28.30927835051545,0.0
37.999999999999964,0.00291151156535772
18.999999999999982,0.0028240989779451326
47.30927835051543,0.0
