RAEKE+LB,RAEKE+AD,KSP+LB,KSP+AD
1.4817500364380003,2.013500072876,1.4817500364380003,2.013500072876
1.4502169017900002,1.95043380358,1.4502169017900004,1.9504338035799995
1.4620056865700004,1.9740113731400002,1.4620056865700002,1.97401137314
1.2926728110110004,1.6353456220220002,1.2926728110110006,1.6353456220220004
1.1590192869855003,1.3680385739710001,1.1590192869855003,1.368038573971
1.2394124174975003,1.528824834995,1.2394124174975003,1.528824834995
1.1325223495680001,1.315044699136,1.1325223495680004,1.3150446991359999
1.1330647554860003,1.316129510972,1.1330647554860003,1.316129510972
1.2092375145045,1.4684750290089998,1.2092375145045002,1.4684750290089998
1.2538378633265,1.557675726653,1.2538378633265004,1.5576757266529997
1.2678377145485002,1.5856754290970005,1.2678377145485002,1.5856754290969999
1.2834354335400002,1.61687086708,1.2834354335400002,1.6168708670800003
1.385666916823,1.8213338336460003,1.3856669168230007,1.821333833646
1.4104248338715002,1.870849667743,1.4104248338715004,1.870849667743
1.440463410532,1.9328634044609996,1.440463410532001,1.930926821064
1.297011036627,1.644022073254,1.2970110366270002,1.644022073254
1.2805191251410002,1.611038250282,1.2805191251410002,1.611038250282
1.4824313853895001,2.014862770779,1.4824313853895006,2.0148627707789997
1.5142963358580002,2.0785926717159997,1.5142963358580004,2.0785926717159997
1.558747912467,2.167495824934,1.5587479124670003,2.167495824934
1.5833523228150004,2.21670464563,1.5833523228150004,2.2167046456300006
1.4867887277125003,2.023577455425,1.4867887277124998,2.023577455425
1.5921031697925,2.2342063395850005,1.5921031697925,2.2342063395849996
1.6145514014270004,2.2791028028539997,1.6145514014270006,2.279102802854001
1.5637000653490003,2.177400130698,1.5637000653490005,2.177400130698
1.6419426484985002,2.3338852969970003,1.6419426484985007,2.3338852969970003
1.542364177487,2.1347283549739995,1.5423641774870003,2.134728354974
1.4274447996615,1.9048895993229997,1.4274447996615003,1.904889599323
1.2955277004030001,1.6410554008060003,1.2955277004030008,1.6410554008060003
1.2712695712560003,1.5925391425120001,1.2712695712560005,1.5925391425120001
1.6127174459935003,2.275434891987,1.6127174459935008,2.2754348919869996
1.7429023457210007,2.535804691442,1.7429023457210007,2.535804691442
1.916694741077,2.869670770402,1.9166947410770003,2.8696707704019997
2.3182597669230005,3.240486373030333,2.3182597669230005,3.2608062345013327
2.1865423196065,3.178195080317999,2.186542319606501,3.200019736124666
2.2011628937155,3.1866664728496663,2.2011628937155,3.199060323159666
2.3882096788805005,3.291786309727666,2.3882096788805014,3.321308917349666
2.1149135377035,3.043755028667667,2.114913537703501,3.1176180048693336
2.1962399467565,3.157375274550667,2.1962399467565006,3.202308568474667
2.2997626665515,3.2094400326143333,2.299762666551501,3.278789852278667
1.8611201508115,2.7722403016229995,1.8611201508115003,2.772240301623
2.3560274094110003,3.301750983765333,2.356027409411001,3.3546905530133344
2.004165295407,2.9931090209159996,2.004165295407,2.993109020916
1.9175546413275002,2.863186901534333,1.9175546413275004,2.8655455248850004
1.9012796424685001,2.841076601722,1.9012796424685003,2.8410766017219995
1.7245283447975004,2.499056689595,1.7245283447975013,2.4990566895950006
1.6626693570614999,2.375338714123,1.6626693570615,2.3753387141229996
1.6462969847050002,2.3425939694099998,1.6462969847050009,2.34259396941
1.6338967298285003,2.317793459657,1.6338967298285005,2.317793459657
1.6665333214295002,2.3830666428589997,1.6665333214295004,2.3830666428589997
1.7103203288280002,2.470640657656,1.7103203288280007,2.4706406576560007
1.4388821664915004,1.9277643329829997,1.4388821664915004,1.927764332983
1.3319663606100003,1.7139327212199997,1.3319663606100007,1.71393272122
1.4658431085830002,1.9816862171660001,1.465843108583,1.9816862171659997
1.6771358075965002,2.404271615193,1.6771358075965,2.404271615193
1.953287657233,2.951557372777,1.9532876572330002,2.9515573727770006
2.1378038691070005,3.1535769081203324,2.1378038691070005,3.1818488737190003
2.1956099723415003,3.1413858779179997,2.1956099723415003,3.1541867175766667
2.3671939347765005,3.3040972281700007,2.3671939347765005,3.2944508979499996
2.3763143685270003,3.3004373808006666,2.3763143685270007,3.320375862787
2.4029819948985005,3.360456852989667,2.4029819948985005,3.3458905713269993
2.3539591652830003,3.270290017972667,2.3539591652830008,3.2754076746323335
2.3595940871305,3.274813480022667,2.3595940871305006,3.2691049527599993
2.028177507394,2.993744896878666,2.0281775073940005,3.016580578002333
1.9301876618670002,2.8885331743773337,1.9301876618670002,2.9103753237339998
1.8622025256395003,2.774405051279001,1.8622025256395003,2.774405051279
1.9154732617380001,2.871589614342,1.9154732617380004,2.871589614341999
1.8469599237939998,2.743919847588,1.8469599237940004,2.743919847588
1.854969034606,2.7599380692119997,1.8549690346060006,2.7599380692119992
1.7529667337035002,2.555933467407,1.7529667337035009,2.5559334674070002
1.5730080798625004,2.196016159725,1.5730080798625001,2.1960161597249996
1.59390284141,2.23780568282,1.59390284141,2.23780568282
1.5861908368815,2.222381673763,1.5861908368815,2.222381673763
1.600770742281,2.251541484562,1.6007707422810002,2.2515414845619994
1.4413099882995002,1.9326199765990004,1.4413099882995002,1.932619976599
1.3673599371970002,1.7847198743940003,1.3673599371970002,1.7847198743940005
1.2937773228040002,1.6375546456080001,1.2937773228040004,1.6375546456080001
1.3961802823130003,1.8423605646260002,1.3961802823130005,1.8423605646260002
1.589682403916,2.229364807832,1.5896824039160002,2.229364807832
1.9760784354000003,2.9718478765770002,1.9760784354000005,2.9718478765770007
2.2445318214700003,3.1945804577733337,2.2445318214700003,3.224672995854999
2.23738059623,3.198372864916667,2.2373805962300004,3.2157277413236662
2.4928931286165,3.410855102327,2.4928931286165006,3.4580968828833325
2.312805873697,3.2383491875093333,2.312805873697,3.2633980261596665
2.2527100116625,3.188415646466667,2.2527100116625003,3.237765288316001
2.3337378966460003,3.2736483632053335,2.3337378966460007,3.319066541101
2.3887916955065,3.2954856091373332,2.388791695506502,3.347630847546
2.1721826142575003,3.1305945173783334,2.1721826142575007,3.183868807893001
2.050373572383,3.028932201538,2.050373572383001,3.037074761279667
2.080714804325,3.055541036987334,2.0807148043250008,3.1213843695866657
2.0378652700160003,3.06194137659,2.0378652700160007,3.0619413765899997
1.9180245273720002,2.8656941497939994,1.9180245273720002,2.870402800600001
1.7889771460395003,2.627954292079,1.7889771460395005,2.6279542920790004
1.776813028506,2.603626057012,1.7768130285060004,2.603626057012
1.6743079286460003,2.398615857292,1.6743079286460003,2.398615857291999
1.6694494062175003,2.3888988124350004,1.6694494062175003,2.388898812435
1.7161668623930002,2.4823337247859993,1.7161668623930006,2.4823337247860002
1.7531263296935002,2.556252659387,1.7531263296935002,2.556252659387001
1.7548592229305,2.5597184458610003,1.7548592229305002,2.559718445861
1.5697752974100003,2.1895505948200005,1.5697752974100003,2.18955059482
1.5044369416795003,2.058873883359,1.5044369416795003,2.0588738833590003
1.541050178883,2.1321003577660003,1.541050178883001,2.132100357766
1.6627583530475003,2.3755167060949995,1.6627583530475,2.375516706095
1.9735141561990004,2.938704431781,1.9735141561990006,2.947891050072
2.2201084352275,3.1709593063731107,2.2201084352275005,3.1652366767093345
2.2501089230830003,3.212193651377333,2.2501089230830007,3.1807670007066666
2.4764628969660003,3.3889791683533326,2.4764628969660003,3.4715655287086666
2.5350772856880006,3.511821296725666,2.535077285688,3.5196507948039994
2.395575898114501,3.3211996049876675,2.3955758981145014,3.317329869332667
2.227876617386501,3.1658596686263336,2.2278766173865012,3.219260406932667
2.251680068381,3.189160535321667,2.2516800683810003,3.2427564987123323
2.0102446632930002,2.9850215529589996,2.0102446632930002,3.018321066796667
1.8334899437205003,2.716979887441,1.8334899437205001,2.7169798874409996
1.878903788622,2.797090635249333,1.8789037886220004,2.807807577244
1.843306059834,2.7366121196680004,1.8433060598340008,2.7366121196679996
1.7298314503175005,2.509662900635,1.7298314503175,2.509662900635
1.7942763419825,2.6385526839650004,1.7942763419825003,2.638552683965
1.680556928238,2.4111138564760006,1.6805569282380006,2.4111138564759997
1.7135145920765003,2.477029184153,1.7135145920765007,2.4770291841530003
1.6994660855860004,2.4489321711720007,1.6994660855860007,2.4489321711720007
1.8179026897805002,2.685805379561,1.8179026897805004,2.6858053795609997
1.6906769453655,2.4313538907309997,1.6906769453655,2.4313538907309997
1.6623547870845,2.374709574169,1.6623547870845006,2.374709574169
1.4480425905865,1.9460851811730002,1.4480425905865004,1.946085181173
1.2647590138505,1.5795180277010004,1.2647590138505007,1.5795180277010004
1.4156965184395003,1.881393036879,1.4156965184395003,1.8813930368790002
1.6090400600740002,2.268080120148,1.6090400600740005,2.2680801201480003
1.802855988796,2.655711977592,1.802855988796,2.6557119775920004
2.1985923304040003,3.192188577194667,2.1985923304040007,3.2488442057246667
1.948474285352,2.9197218555780005,1.9484742853520005,2.9197218555780005
1.9668073761660003,2.917886157421333,1.966807376166,2.903000652806999
2.0938949580055,3.0388315330053324,2.0938949580055,3.1097013190953335
1.8606690050490007,2.771338010098,1.8606690050490005,2.771338010098
1.7165113149840001,2.483022629968,1.7165113149840003,2.4830226299680005
1.6856883443950001,2.42137668879,1.685688344395,2.42137668879
1.5168954902820002,2.083790980564,1.5168954902820007,2.0837909805640003
1.451227593922,1.9524551878440002,1.4512275939220003,1.9524551878439997
1.4720945875690004,1.9941891751380003,1.4720945875690004,1.9941891751380003
1.362898585981,1.7757971719620005,1.362898585981,1.7757971719619998
1.4278269296375001,1.905653859275,1.4278269296375001,1.905653859275
1.3233080621680002,1.696616124336,1.3233080621680002,1.696616124336
1.3841270724245003,1.818254144849,1.3841270724245003,1.8182541448490002
1.3561616126945,1.763002976399,1.3561616126945002,1.762323225389
1.3464428228365002,1.742885645673,1.3464428228365002,1.742885645673
1.5067094351060002,2.063418870212,1.5067094351060004,2.0634188702119998
1.3941636482470001,1.838439704971,1.3941636482470015,1.8383272964940005
1.3688368449870005,1.7876736899740002,1.3688368449870008,1.7876736899740004
1.2778485923940002,1.6056971847880002,1.2778485923940004,1.6056971847879997
1.1229427283875002,1.295885456775,1.1229427283875,1.2958854567750002
1.1532476012250004,1.35649520245,1.1532476012250001,1.3564952024500003
1.1968281712875002,1.4436563425750002,1.1968281712875004,1.4436563425750002
1.0695562895140003,1.1891125790280002,1.0695562895140007,1.1891125790280002
1.156348746658,1.3626974933159999,1.1563487466580007,1.3626974933159999
1.1985228698965,1.4470457397930003,1.1985228698965003,1.4470457397930003
1.2182857705660002,1.486571541132,1.2182857705660002,1.486571541132
1.3033442270250002,1.65668845405,1.3033442270250002,1.65668845405
1.3288957244825002,1.7077914489650003,1.3288957244825006,1.7077914489650003
1.2881579100495004,1.6263158200990004,1.2881579100495009,1.6263158200990007
1.2710074461685001,1.592014892337,1.2710074461685006,1.5920148923370003
1.0988041389100003,1.24760827782,1.0988041389100003,1.2476082778199997
1.1246572195435003,1.2993144390870002,1.1246572195435003,1.2993144390870002
1.2974719653985003,1.644943930797,1.2974719653985007,1.644943930797
1.2930828203405,1.636165640681,1.2930828203405003,1.6361656406809997
1.309966135665,1.6699322713300002,1.3099661356650005,1.6699322713299996
1.478787058916,2.007574117832,1.4787870589160006,2.007574117832
1.3019846707779998,1.6539693415559997,1.301984670778,1.653969341556
1.3227195551670001,1.6954391103339999,1.3227195551670001,1.695439110334
1.4326205752990004,1.915241150598,1.4326205752990007,1.9152411505980005
1.4902163760835003,2.030432752167,1.4902163760835,2.030432752167
1.4546754914100004,1.9593509828199998,1.4546754914100004,1.9593509828200004
1.4340466272285002,1.918093254457,1.4340466272285004,1.9180932544570002
1.2669932175915002,1.5839864351830002,1.2669932175915009,1.5839864351830002
1.13846389423,1.3269277884600001,1.138463894230001,1.3269277884600001
1.2226595950785002,1.4953191901569998,1.2226595950785002,1.4953191901570002
1.1206518536445003,1.291303707289,1.1206518536445003,1.2913037072890001
1.1229638996795002,1.295927799359,1.1229638996795004,1.2959277993590002
1.1848414561245002,1.4196829122490002,1.1848414561245002,1.419682912249
1.2308525186645,1.5117050373290002,1.2308525186645,1.5117050373290002
1.2508211580005002,1.5516423160010002,1.2508211580005002,1.5516423160010002
1.266385645236,1.5827712904720002,1.266385645236,1.5827712904719997
1.3616856417145,1.7733712834289999,1.3616856417145011,1.7733712834289999
1.387474114988,1.8249482299760003,1.387474114988,1.8249482299760005
1.4191820097490004,1.8883640194979998,1.4191820097490002,1.8883640194980003
1.2782305322915002,1.606461064583,1.2782305322915002,1.606461064583
1.2559548793125002,1.5619097586250001,1.2559548793125004,1.5619097586250001
1.4473734621950003,1.94474692439,1.447373462195,1.9447469243900002
1.479333187906,2.0086663758119996,1.4793331879060003,2.008666375812
1.5330530746409998,2.116106149282,1.5330530746410003,2.116106149282
1.5608450825065001,2.1716901650129996,1.5608450825065001,2.1716901650129996
1.4635645200465002,1.9771290400929997,1.4635645200465004,1.977129040093
1.570345535347,2.190691070694,1.5703455353470004,2.1906910706939997
1.5922938438690002,2.234587687738,1.5922938438690002,2.2345876877379998
1.5400239746484998,2.130047949297,1.5400239746485003,2.1300479492970004
1.6041305960425003,2.2582611920849995,1.6041305960425003,2.258261192085
1.5164986312235005,2.082997262447,1.5164986312235005,2.082997262447
1.3875240956660002,1.8250481913320002,1.3875240956660004,1.825048191332
1.2619920072975002,1.573984014595,1.2619920072975002,1.5739840145949997
1.2453151847760002,1.540630369552,1.245315184776001,1.5406303695519994
1.5687309137565004,2.1874618275130002,1.5687309137565006,2.1874618275130002
1.700768033276,2.4515360665520003,1.7007680332760002,2.4515360665519994
